# Candidate extraction from Robotrek (USA).sfc; no ROM changes made.
# Non-ASCII bytes are preserved as [XX]; C0 is the record terminator and is excluded from raw_hex.
record_id	region	start_offset	end_offset_exclusive	terminator_offset	length_without_terminator	raw_hex	controls	nested_start_count	ascii_chars	letter_chars	printable_ratio	classification	english	korean_translation	translation_status
EN-099689	main-dialogue-5	0x099689	0x0996FF	0x0996FF	118	D7 48 65 79 2E 20 42 65 20 71 75 69 65 74 2E 2E 2E DC 06 2E 2E 2E CD DC 00 C9 3C 41 72 65 6E 60 74 20 E3 01 C2 00 3F CD C9 1E E3 03 4B 6F 74 65 74 73 75 2E DE D7 E3 2E E3 19 61 6D 20 49 20 64 6F 69 6E 67 3F CD C9 1E 48 61 76 69 6E 67 20 6C 75 6E 63 68 2E 20 43 61 6E 60 74 20 66 69 67 68 74 CD 6F 6E 20 61 6E 20 65 6D 70 74 79 20 73 74 6F 6D 61 63 68 2E	00:2 01:1 03:1 06:1 19:1 1E:2 C2:1 C9:3 CD:4 D7:2 DC:2 DE:1 E3:4	1	93	66	0.7881	accepted-candidate	[D7]Hey. Be quiet...[DC][06]...\n[DC][00][C9]<Aren`t [E3][01][C2][00]?\n[C9][1E][E3][03]Kotetsu.[DE][D7][E3].[E3][19]am I doing?\n[C9][1E]Having lunch. Can`t fight\non an empty stomach.		pending
EN-0996BE	main-dialogue-5	0x0996BE	0x0996FF	0x0996FF	65	D7 E3 2E E3 19 61 6D 20 49 20 64 6F 69 6E 67 3F CD C9 1E 48 61 76 69 6E 67 20 6C 75 6E 63 68 2E 20 43 61 6E 60 74 20 66 69 67 68 74 CD 6F 6E 20 61 6E 20 65 6D 70 74 79 20 73 74 6F 6D 61 63 68 2E	19:1 1E:1 C9:1 CD:2 D7:1 E3:2	0	57	44	0.8769	overlap-review	[D7][E3].[E3][19]am I doing?\n[C9][1E]Having lunch. Can`t fight\non an empty stomach.		pending
EN-099700	main-dialogue-5	0x099700	0x09981E	0x09981E	286	D7 E3 2E 4C 6F 6F 6B 69 6E 67 20 E3 0C 74 68 65 CD 43 68 69 65 66 3F CD C9 3C E3 0B 63 72 61 7A 79 2E 20 E3 45 73 6F 6D 65 CD E3 82 6F 66 20 74 72 69 63 6B 20 68 65 72 65 2E D1 E3 48 E3 1C 68 69 64 64 65 6E 20 64 6F 6F 72 73 CD E3 08 74 72 61 70 73 2E CD C3 02 43 68 61 6D 65 6C 65 6F 6E 20 47 6C 61 73 73 65 73 C3 00 20 77 69 6C 6C CD E3 6D E3 01 E3 5E 74 68 65 6D 2E D1 4F 66 20 63 6F 75 72 73 65 2C 20 49 20 E3 02 73 6F 6D 65 2E CD C9 28 57 68 61 74 3F C9 14 20 E3 09 E3 29 73 6F 6D 65 3F CD C9 14 41 20 E3 5D 6C 69 66 65 20 69 73 6E 60 74 CD 67 69 76 65 6E 20 74 6F 20 79 6F 75 2C CD E3 01 E3 02 74 6F 20 65 61 72 6E 20 69 74 2E 2E 2E D1 E3 36 E3 00 C3 02 52 20 26 20 44 C3 00 20 69 73 CD E3 77 74 68 65 6D 2E D1 D3 F5 97 D7 E0 03 C3 02 52 20 26 20 44 C3 00 20 69 73 20 B0 20 E3 1F CD 68 65 72 65 2E 20 E3 36 E3 1B 68 61 72 64 CD 74 6F 20 E3 26 69 6E 2E	00:4 01:2 02:5 03:1 08:1 09:1 0B:1 0C:1 14:2 1B:1 1C:1 1F:1 82:1 97:1 B0:1 C3:6 C9:4 CD:13 D1:4 D3:1 D7:2 E0:1 E3:24 F5:1	1	206	151	0.7203	accepted-candidate	[D7][E3].Looking [E3][0C]the\nChief?\n[C9]<[E3][0B]crazy. [E3]Esome\n[E3][82]of trick here.[D1][E3]H[E3][1C]hidden doors\n[E3][08]traps.\n[C3][02]Chameleon Glasses[C3][00] will\n[E3]m[E3][01][E3]^them.[D1]Of course, I [E3][02]some.\n[C9](What?[C9][14] [E3][09][E3])some?\n[C9][14]A [E3]]life isn`t\ngiven to you,\n[E3][01][E3][02]to earn it...[D1][E3]6[E3][00][C3][02]R & D[C3][00] is\n[E3]wthem.[D1][D3][F5][97][D7][E0][03][C3][02]R & D[C3][00] is [B0] [E3][1F]\nhere. [E3]6[E3][1B]hard\nto [E3]&in.		pending
EN-0997F2	main-dialogue-5	0x0997F2	0x09981E	0x09981E	44	D7 E0 03 C3 02 52 20 26 20 44 C3 00 20 69 73 20 B0 20 E3 1F CD 68 65 72 65 2E 20 E3 36 E3 1B 68 61 72 64 CD 74 6F 20 E3 26 69 6E 2E	00:1 02:1 03:1 1B:1 1F:1 B0:1 C3:2 CD:2 D7:1 E0:1 E3:4	0	28	16	0.6364	overlap-review	[D7][E0][03][C3][02]R & D[C3][00] is [B0] [E3][1F]\nhere. [E3]6[E3][1B]hard\nto [E3]&in.		pending
EN-09981F	main-dialogue-5	0x09981F	0x099866	0x099866	71	D7 C3 02 4D 61 6D 61 60 73 20 48 6F 6D 65 6D 61 64 65 20 4D 65 61 74 6C 6F 61 66 C3 00 21 CD 57 69 74 68 20 E3 71 E3 00 74 72 69 6D 6D 69 6E 67 73 2E CD C9 1E 57 68 61 74 3F C9 14 20 E3 09 E3 07 E3 02 61 6E 79 3F	00:2 02:2 07:1 09:1 14:1 1E:1 C3:2 C9:2 CD:2 D7:1 E3:5	0	51	42	0.7183	accepted-candidate	[D7][C3][02]Mama`s Homemade Meatloaf[C3][00]!\nWith [E3]q[E3][00]trimmings.\n[C9][1E]What?[C9][14] [E3][09][E3][07][E3][02]any?		pending
EN-09992D	main-dialogue-5	0x09992D	0x09996C	0x09996C	63	D7 45 E3 96 64 61 79 20 E3 00 73 61 6D 65 20 74 68 69 6E 67 2E CD E3 03 74 69 72 65 64 20 6F 66 20 69 74 2E 20 4D 61 6B 65 73 20 6D 65 CD 66 65 65 6C 20 E3 2D E3 1E 77 6F 72 6B 69 6E 67 2E	00:1 03:1 1E:1 96:1 CD:2 D7:1 E3:5	0	51	40	0.8095	accepted-candidate	[D7]E[E3][96]day [E3][00]same thing.\n[E3][03]tired of it. Makes me\nfeel [E3]-[E3][1E]working.		pending
EN-09996D	main-dialogue-5	0x09996D	0x09998A	0x09998A	29	D7 CD 41 6E 6F 74 E3 F6 6D 6F 75 73 65 21 CD 54 68 65 73 65 20 74 68 69 6E 67 73 21 21	CD:2 D7:1 E3:1 F6:1	0	24	20	0.8276	accepted-candidate	[D7]\nAnot[E3][F6]mouse!\nThese things!!		pending
EN-09998B	main-dialogue-5	0x09998B	0x0999C0	0x0999C0	53	D7 57 68 61 74 3F 21 20 E3 24 E3 90 69 73 6E 60 74 CD 61 66 72 61 69 64 20 6F 66 20 68 75 6D 61 6E 73 21 CD E3 19 6E 65 72 76 65 21 20 E3 06 E3 26 79 6F 75 21	06:1 19:1 90:1 CD:2 D7:1 E3:5	0	42	30	0.7925	accepted-candidate	[D7]What?! [E3]$[E3][90]isn`t\nafraid of humans!\n[E3][19]nerve! [E3][06][E3]&you!		pending
EN-0999C1	main-dialogue-5	0x0999C1	0x0999F2	0x0999F2	49	D7 54 68 69 73 2E 2E C9 14 E3 24 6D 6F 75 73 65 21 CD E3 0D 70 6F 73 73 65 73 73 65 64 21 21 CD 53 61 76 65 20 6D 65 2C 20 4D 6F 74 68 65 72 21 21	0D:1 14:1 C9:1 CD:2 D7:1 E3:2	0	41	30	0.8367	accepted-candidate	[D7]This..[C9][14][E3]$mouse!\n[E3][0D]possessed!!\nSave me, Mother!!		pending
EN-099A2D	main-dialogue-5	0x099A2D	0x099A44	0x099A44	23	D7 48 65 79 2E 20 4A 75 73 74 CD 77 61 69 74 20 E3 05 74 75 72 6E 2E	05:1 CD:1 D7:1 E3:1	0	19	15	0.8261	accepted-candidate	[D7]Hey. Just\nwait [E3][05]turn.		pending
EN-099A45	main-dialogue-5	0x099A45	0x099A97	0x099A97	82	D7 E3 45 6E 6F 20 C3 02 44 65 6C 69 E3 96 4D 61 6E 2C C3 00 CD 73 6F 20 E3 00 63 6F 6F 6B 20 69 73 CD 63 72 61 62 62 79 20 E3 10 65 76 65 72 79 6F 6E 65 2E 2E 2E CD C9 14 48 65 6C 70 20 69 73 20 73 68 6F 72 74 20 65 76 65 72 79 77 68 65 72 65 2E	00:2 02:1 10:1 14:1 96:1 C3:2 C9:1 CD:3 D7:1 E3:4	0	65	53	0.7927	accepted-candidate	[D7][E3]Eno [C3][02]Deli[E3][96]Man,[C3][00]\nso [E3][00]cook is\ncrabby [E3][10]everyone...\n[C9][14]Help is short everywhere.		pending
EN-099A98	main-dialogue-5	0x099A98	0x099AE8	0x099AE8	80	D7 41 6E 20 5B 41 20 6C 75 6E 63 68 5D 2C 20 E3 08 68 75 72 72 79 21 CD 49 20 E3 02 74 6F 20 67 6F 20 6F 6E 20 4D 6F 75 73 65 CD 68 75 6E 74 69 6E 67 20 64 75 74 79 2E 20 E3 48 61 72 65 CD E3 C5 6F 66 20 6D 69 63 65 20 6C 61 74 65 6C 79 2E	02:1 08:1 C5:1 CD:3 D7:1 E3:4	0	69	52	0.8625	accepted-candidate	[D7]An [A lunch], [E3][08]hurry!\nI [E3][02]to go on Mouse\nhunting duty. [E3]Hare\n[E3][C5]of mice lately.		pending
EN-099B0A	main-dialogue-5	0x099B0A	0x099B7E	0x099B7E	116	D7 E3 03 E3 25 74 6F 20 64 6F 20 72 65 73 65 61 72 63 68 CD 6F 6E 20 72 65 62 75 69 6C 64 69 6E 67 20 68 75 6D 61 6E 73 2C CD E3 22 E3 00 6E 65 77 20 43 68 69 65 66 20 E3 18 62 65 65 6E CD 62 75 69 6C 64 69 6E 67 20 73 74 72 61 6E 67 65 20 6D 61 63 68 69 6E 65 73 2E D1 CD 2E 2E 2E 20 E3 2A E3 53 61 6C 72 65 61 64 79 CD E3 A8 E3 E6 6D 75 63 68 2E	00:1 03:1 18:1 A8:1 CD:5 D1:1 D7:1 E3:9 E6:1	0	95	77	0.819	accepted-candidate	[D7][E3][03][E3]%to do research\non rebuilding humans,\n[E3]"[E3][00]new Chief [E3][18]been\nbuilding strange machines.[D1]\n... [E3]*[E3]Salready\n[E3][A8][E3][E6]much.		pending
EN-099BD3	main-dialogue-5	0x099BD3	0x099C2E	0x099C2E	91	D7 9B E0 9B 02 1D 6E 9C 02 0A A5 80 6B 02 1D FB 9C 6B D7 42 65 20 71 75 69 65 74 21 CD E3 04 43 68 69 65 66 20 73 70 65 6E 74 20 6F 75 72 20 77 68 6F 6C 65 CD 62 75 64 E3 26 6F 6E 20 72 65 73 65 61 72 63 68 2C 20 49 CD E3 0F E3 42 61 20 64 65 63 65 6E 74 20 6D 65 61 6C 21	02:3 04:1 0A:1 0F:1 1D:2 80:1 9B:2 9C:2 A5:1 CD:3 D7:2 E0:1 E3:4 FB:1	1	66	54	0.7253	accepted-candidate	[D7][9B][E0][9B][02][1D]n[9C][02][0A][A5][80]k[02][1D][FB][9C]k[D7]Be quiet!\n[E3][04]Chief spent our whole\nbud[E3]&on research, I\n[E3][0F][E3]Ba decent meal!		pending
EN-099BE5	main-dialogue-5	0x099BE5	0x099C2E	0x099C2E	73	D7 42 65 20 71 75 69 65 74 21 CD E3 04 43 68 69 65 66 20 73 70 65 6E 74 20 6F 75 72 20 77 68 6F 6C 65 CD 62 75 64 E3 26 6F 6E 20 72 65 73 65 61 72 63 68 2C 20 49 CD E3 0F E3 42 61 20 64 65 63 65 6E 74 20 6D 65 61 6C 21	04:1 0F:1 CD:3 D7:1 E3:4	0	63	51	0.863	overlap-review	[D7]Be quiet!\n[E3][04]Chief spent our whole\nbud[E3]&on research, I\n[E3][0F][E3]Ba decent meal!		pending
EN-099C2F	main-dialogue-5	0x099C2F	0x099CFA	0x099CFA	203	D7 47 6F 6F 64 20 74 69 6D 69 6E 67 21 CD 48 61 76 65 20 E3 01 E3 6C 61 20 6D 69 6E 75 74 65 3F CD 20 53 75 72 65 2C 20 E3 53 E3 6C 74 69 6D 65 2E CD 20 E3 BA E3 03 E3 E6 62 75 73 79 2E CC D0 47 6F 6F 64 21 20 E3 8F 73 68 6F 72 74 2D 68 61 6E 64 65 64 2C CD E3 1B 61 20 E3 CD 70 72 6F 62 6C 65 6D 2E CD C3 02 57 69 6C 6C 20 E3 01 E3 30 E3 3A 66 6F 6F 64 CD 74 6F 20 52 20 26 20 44 20 E3 0C 6D 65 3F D1 C3 00 53 61 79 20 E3 13 E3 1F 43 61 74 65 72 69 6E 67 2C CD E3 08 74 68 65 79 60 6C 6C 20 6C 65 74 20 E3 01 69 6E 2E CD E3 5B 64 6F 20 E3 0E E3 0C 6D 65 21 CD C9 14 4F 68 21 20 E3 03 73 6F 20 62 75 73 79 21	00:1 01:3 02:1 03:2 08:1 0C:2 0E:1 13:1 14:1 1B:1 1F:1 8F:1 BA:1 C3:2 C9:1 CC:1 CD:10 D0:1 D1:1 D7:1 E3:22 E6:1	0	146	107	0.7192	accepted-candidate	[D7]Good timing!\nHave [E3][01][E3]la minute?\n Sure, [E3]S[E3]ltime.\n [E3][BA][E3][03][E3][E6]busy.[CC][D0]Good! [E3][8F]short-handed,\n[E3][1B]a [E3]\nproblem.\n[C3][02]Will [E3][01][E3]0[E3]:food\nto R & D [E3][0C]me?[D1][C3][00]Say [E3][13][E3][1F]Catering,\n[E3][08]they`ll let [E3][01]in.\n[E3][do [E3][0E][E3][0C]me!\n[C9][14]Oh! [E3][03]so busy!		pending
EN-099D40	main-dialogue-5	0x099D40	0x099D6A	0x099D6A	42	D7 C3 02 52 20 26 20 44 C3 00 20 69 73 20 B0 20 E3 1F 74 68 65 CD 4C 75 6E 63 68 72 6F 6F 6D 2E CD E3 17 E3 26 6C 6F 73 74 2E	00:1 02:1 17:1 1F:1 B0:1 C3:2 CD:2 D7:1 E3:3	0	29	20	0.6905	accepted-candidate	[D7][C3][02]R & D[C3][00] is [B0] [E3][1F]the\nLunchroom.\n[E3][17][E3]&lost.		pending
EN-099D6B	main-dialogue-5	0x099D6B	0x099DED	0x099DED	130	D7 52 65 63 65 6E 74 6C 79 20 6E 6F 20 6F 6E 65 60 73 20 63 6F 6D 69 6E 67 CD 74 6F 20 65 61 74 2E 20 54 68 65 79 60 72 65 20 61 66 72 61 69 64 CD 6F 66 20 E3 00 66 65 72 6F 63 69 6F 75 73 20 6D 69 63 65 2E D1 49 20 E3 0F E3 6D 66 65 65 64 69 6E 67 CD E3 00 6D 69 63 65 2E 20 E3 A9 6E 65 76 65 72 CD 63 6F 6D 70 6C 61 69 6E 2C 20 E3 08 74 68 65 79 60 72 65 CD 73 6F 20 70 6F 6C 69 74 65 2E	00:2 08:1 0F:1 A9:1 CD:5 D1:1 D7:1 E3:6	0	112	92	0.8615	accepted-candidate	[D7]Recently no one`s coming\nto eat. They`re afraid\nof [E3][00]ferocious mice.[D1]I [E3][0F][E3]mfeeding\n[E3][00]mice. [E3][A9]never\ncomplain, [E3][08]they`re\nso polite.		pending
EN-099E4A	main-dialogue-5	0x099E4A	0x099E87	0x099E87	61	D7 57 68 6F 20 69 73 20 69 74 3F 20 4F 75 74 73 69 64 65 72 73 20 63 61 6E 60 74 CD E3 20 69 6E 21 20 E3 0B 68 6F 6C 64 69 6E 67 CD 75 70 20 E3 00 77 6F 72 6B 21 20 E3 A5 6F 75 74 21	00:1 0B:1 A5:1 CD:2 D7:1 E3:4	0	51	38	0.8361	accepted-candidate	[D7]Who is it? Outsiders can`t\n[E3] in! [E3][0B]holding\nup [E3][00]work! [E3][A5]out!		pending
EN-099E88	main-dialogue-5	0x099E88	0x099ECA	0x099ECA	66	D7 57 68 6F 20 69 73 20 69 74 3F 20 43 61 74 65 72 69 6E 67 3F CD E3 2E E3 BA E3 1B 6E 6F 74 2E CD E3 A5 6F 75 74 21 20 4E 6F 20 6F 75 74 73 69 64 65 72 73 CD 61 6C 6C 6F 77 65 64 20 68 65 72 65 21	1B:1 A5:1 BA:1 CD:3 D7:1 E3:4	0	55	43	0.8333	accepted-candidate	[D7]Who is it? Catering?\n[E3].[E3][BA][E3][1B]not.\n[E3][A5]out! No outsiders\nallowed here!		pending
EN-099ECB	main-dialogue-5	0x099ECB	0x099EFE	0x099EFE	51	D7 57 68 6F 20 69 73 20 69 74 3F 20 43 61 74 65 72 69 6E 67 3F CD E3 2A 67 6F 6F 64 2E 20 E3 03 68 75 6E 67 72 79 2E CD E3 52 69 6E 21 20 E3 52 69 6E 21	03:1 CD:2 D7:1 E3:4	0	43	31	0.8431	accepted-candidate	[D7]Who is it? Catering?\n[E3]*good. [E3][03]hungry.\n[E3]Rin! [E3]Rin!		pending
EN-099EFF	main-dialogue-5	0x099EFF	0x099F32	0x099F32	51	D7 57 68 6F 20 69 73 20 69 74 3F 20 43 61 74 65 72 69 6E 67 3F CD E3 2E E3 09 62 72 6F 75 67 68 74 20 61 CD 70 6C 61 74 74 65 72 3F 20 E3 52 69 6E 21 20	09:1 CD:2 D7:1 E3:3	0	44	33	0.8627	accepted-candidate	[D7]Who is it? Catering?\n[E3].[E3][09]brought a\nplatter? [E3]Rin! 		pending
EN-099F6F	main-dialogue-5	0x099F6F	0x09A013	0x09A013	164	D7 E3 04 6E 65 77 20 43 68 69 65 66 20 E3 18 75 73 CD 69 6E 76 65 6E 74 69 6E 67 20 6F 64 64 20 74 68 69 6E 67 73 2E CD E3 8F 41 20 C3 02 4D 61 6E 2D 74 6F 2D 4D 6F 75 73 65 CD 4D 61 63 68 69 6E 65 C3 00 20 69 73 20 E3 00 6C 61 74 65 73 74 2E D1 E3 03 63 68 65 63 6B 69 6E 67 20 E3 CC 70 61 72 74 73 CD E3 04 43 68 69 65 66 20 73 61 79 73 20 74 68 65 79 60 72 65 CD 61 6E 20 C3 02 4F 6C 64 20 49 6E 76 65 6E 74 69 6F 6E C3 00 2E 20 CD 49 20 77 6F 6E 64 65 72 20 69 66 20 E3 F4 74 72 75 65 2E	00:3 02:2 03:1 04:2 18:1 8F:1 C3:4 CC:1 CD:6 D1:1 D7:1 E3:8 F4:1	0	132	109	0.8049	accepted-candidate	[D7][E3][04]new Chief [E3][18]us\ninventing odd things.\n[E3][8F]A [C3][02]Man-to-Mouse\nMachine[C3][00] is [E3][00]latest.[D1][E3][03]checking [E3][CC]parts\n[E3][04]Chief says they`re\nan [C3][02]Old Invention[C3][00]. \nI wonder if [E3][F4]true.		pending
EN-09A014	main-dialogue-5	0x09A014	0x09A043	0x09A043	47	D7 54 68 61 6E 6B 73 21 20 E3 8F E3 E6 62 75 73 79 CD 74 6F 20 E3 30 61 20 62 72 65 61 6B 2E CD 50 75 74 20 69 74 20 E3 C3 74 68 65 72 65 21	8F:1 C3:1 CD:2 D7:1 E3:4 E6:1	0	37	28	0.7872	accepted-candidate	[D7]Thanks! [E3][8F][E3][E6]busy\nto [E3]0a break.\nPut it [E3][C3]there!		pending
EN-09A06F	main-dialogue-5	0x09A06F	0x09A0CB	0x09A0CB	92	D7 41 20 68 61 6E 64 79 2D 73 69 7A 65 20 CD C3 02 4D 61 6E 2D 74 6F 2D 4D 6F E3 B9 4C 61 73 65 72 C3 00 20 69 73 CD 6D 79 20 61 73 73 69 67 6E 6D 65 6E 74 2E 2E 2E CD E3 19 61 20 73 74 75 70 69 64 20 69 64 65 61 2E D1 CD E3 06 66 69 6E 69 73 68 20 69 74 20 6C 61 74 65 72 2E	00:1 02:1 06:1 19:1 B9:1 C3:2 CD:4 D1:1 D7:1 E3:3	0	76	60	0.8261	accepted-candidate	[D7]A handy-size \n[C3][02]Man-to-Mo[E3][B9]Laser[C3][00] is\nmy assignment...\n[E3][19]a stupid idea.[D1]\n[E3][06]finish it later.		pending
EN-09A0CC	main-dialogue-5	0x09A0CC	0x09A12D	0x09A12D	97	D7 49 20 68 61 76 65 6E 60 74 20 68 61 64 20 61 20 62 61 74 68 20 69 6E CD 31 30 20 64 61 79 73 2C 20 E3 08 6D 79 20 73 6F 63 6B 73 2E 2E 2E 21 21 CD C9 1E 49 20 E3 29 74 6F 20 73 6C 65 65 70 20 69 6E 20 6D 79 20 6F 77 6E CD 62 65 64 20 6F 6E 63 65 20 69 6E 20 61 20 77 68 69 6C 65 2E 2E 2E	08:1 1E:1 C9:1 CD:3 D7:1 E3:2	0	88	58	0.9072	accepted-candidate	[D7]I haven`t had a bath in\n10 days, [E3][08]my socks...!!\n[C9][1E]I [E3])to sleep in my own\nbed once in a while...		pending
EN-09A19E	main-dialogue-5	0x09A19E	0x09A1DD	0x09A1DD	63	D7 20 C2 00 20 66 69 6E 64 73 20 61 20 62 6F 6F 6B 2E CD 20 E3 04 C3 02 43 68 61 6D 65 6C 65 6F 6E 20 47 6C 61 73 73 65 73 C3 00 CD 20 E3 1C 64 65 73 63 72 69 62 65 64 20 74 68 65 72 65 2E	00:2 02:1 04:1 1C:1 C2:1 C3:2 CD:2 D7:1 E3:2	0	50	40	0.7937	accepted-candidate	[D7] [C2][00] finds a book.\n [E3][04][C3][02]Chameleon Glasses[C3][00]\n [E3][1C]described there.		pending
EN-09A293	main-dialogue-5	0x09A293	0x09A2BA	0x09A2BA	39	D7 E3 31 68 65 79 21 CD E3 09 E3 0F 62 65 20 69 6E 20 68 65 72 65 21 CD 47 6F 20 E3 3E 74 6F 20 E3 05 70 6F 73 74 21	05:1 09:1 0F:1 CD:2 D7:1 E3:5	0	28	19	0.7179	accepted-candidate	[D7][E3]1hey!\n[E3][09][E3][0F]be in here!\nGo [E3]>to [E3][05]post!		pending
EN-09A444	main-dialogue-5	0x09A444	0x09A46F	0x09A46F	43	D7 20 2E 2E 2E 2E 2E 2E 2E 2E 2E 20 CD C9 1E 20 53 6F 6D 65 74 68 69 6E 67 20 73 75 73 70 69 63 69 6F 75 73 CD 20 68 65 72 65 2E	1E:1 C9:1 CD:2 D7:1	0	38	23	0.8837	accepted-candidate	[D7] ......... \n[C9][1E] Something suspicious\n here.		pending
EN-09A51C	main-dialogue-5	0x09A51C	0x09A54E	0x09A54E	50	D7 E0 05 48 61 20 68 61 20 68 61 21 20 E3 24 69 73 20 77 68 61 74 CD 68 61 70 70 65 6E 73 20 74 6F 20 E3 E7 77 68 6F CD 6F 70 70 6F 73 65 20 6D 65 21	05:1 CD:2 D7:1 E0:1 E3:2 E7:1	0	42	32	0.84	accepted-candidate	[D7][E0][05]Ha ha ha! [E3]$is what\nhappens to [E3][E7]who\noppose me!		pending
EN-09A54F	main-dialogue-5	0x09A54F	0x09A584	0x09A584	53	D7 E0 05 46 69 6C 74 68 79 20 6D 6F 75 73 65 21 CD E3 A5 6F 75 74 21 20 55 73 65 20 E3 00 6D 6F 75 73 65 CD 68 6F 6C 65 20 69 6E 20 E3 00 63 6F 72 6E 65 72 21	00:2 05:1 A5:1 CD:2 D7:1 E0:1 E3:3	0	42	34	0.7925	accepted-candidate	[D7][E0][05]Filthy mouse!\n[E3][A5]out! Use [E3][00]mouse\nhole in [E3][00]corner!		pending
EN-09A585	main-dialogue-5	0x09A585	0x09A5B7	0x09A5B7	50	D7 E0 05 E3 31 79 6F 75 21 20 E3 09 E3 0F 63 6F 6D 65 CD 69 6E 74 6F 20 E3 00 73 61 63 72 65 64 20 4C 61 62 CD E3 69 70 65 72 6D 69 73 73 69 6F 6E 21	00:1 05:1 09:1 0F:1 CD:2 D7:1 E0:1 E3:5	0	37	31	0.74	accepted-candidate	[D7][E0][05][E3]1you! [E3][09][E3][0F]come\ninto [E3][00]sacred Lab\n[E3]ipermission!		pending
EN-09A5B8	main-dialogue-5	0x09A5B8	0x09A5E1	0x09A5E1	41	D7 E0 05 E3 24 69 73 20 E3 23 68 61 70 70 65 6E 73 20 74 6F CD 69 6D 70 75 64 65 6E 74 20 67 75 79 73 20 E3 2D 79 6F 75 21	05:1 CD:1 D7:1 E0:1 E3:3	0	34	26	0.8293	accepted-candidate	[D7][E0][05][E3]$is [E3]#happens to\nimpudent guys [E3]-you!		pending
EN-09A63C	main-dialogue-5	0x09A63C	0x09A831	0x09A831	501	D7 CD C3 02 20 45 69 6E 73 74 20 44 69 61 72 79 D1 20 58 20 E3 A1 58 20 44 61 79 CD 20 53 63 6F 75 74 65 64 20 E3 00 48 61 63 6B 65 72 73 2E CD 20 E3 24 69 73 20 6E 6F 20 66 61 63 74 6F 72 79 21 CD 20 4D 6F 72 65 20 E3 2D 61 20 63 72 75 65 6C 20 6A 6F 6B 65 21 D1 20 58 20 E3 A1 58 20 44 61 79 CD 20 E3 03 69 6D 70 72 65 73 73 65 64 21 CD 20 49 20 E3 2F 61 6E 20 61 77 66 75 6C 20 74 68 69 6E 67 CD 20 69 6E 20 E3 00 56 6F 6C 63 61 6E 6F 21 D1 20 53 6F 6D 65 20 E3 82 6F 66 20 CD C3 03 20 45 72 75 70 74 69 6F 6E 20 4D 61 63 68 69 6E 65 C3 02 21 CD 20 57 65 20 E3 02 74 6F 20 E3 B9 69 74 2E CD 20 49 20 74 6F 6F 6B 20 69 74 20 74 6F 20 E3 00 4C 61 62 2E D1 20 58 20 E3 A1 58 20 44 61 79 CD 20 E3 04 6D 61 63 68 69 6E 65 20 E3 16 65 66 66 65 63 74 69 76 65 CD 20 69 6E 20 63 6F 6E 74 72 6F 6C 6C 69 6E 67 20 74 68 65 CD 20 76 69 6C 6C 61 67 65 72 73 2E 20 E3 8C E3 B9 69 74 2E D1 20 58 20 E3 A1 58 20 44 61 79 CD 20 E3 04 E3 38 73 6F 6C 64 69 65 72 73 CD 20 E3 67 77 6F 72 6B 2E 2E 2E 20 53 6F 20 77 65 60 6C 6C CD 20 E3 B9 E3 00 E3 9B 70 65 6F 70 6C 65 2E D1 20 49 20 73 65 6E 74 20 E3 4A 69 6E 76 69 74 61 74 69 6F 6E 73 2C CD 20 E3 08 E3 00 69 64 69 6F 74 73 20 63 61 6D 65 21 CD 20 E3 24 69 73 20 6D 79 20 72 65 76 65 6E 67 65 CD 20 E3 0C E3 77 61 20 66 6F 6F 6C 20 6F 66 20 6D 65 21 D1 20 49 66 20 E3 00 6D 61 63 68 69 6E 65 20 77 6F 72 72 69 65 73 CD 20 79 6F 75 2C 20 E3 D8 E3 00 56 6F 6C 63 61 6E 6F 2E CD 20 E3 73 49 20 E3 14 66 69 6E 64 CD 20 61 6E 20 69 6E 76 65 6E 74 69 6F 6E 2E 2E 2E C3 00	00:8 02:3 03:2 04:2 08:1 0C:1 14:1 16:1 82:1 8C:1 9B:1 A1:4 B9:3 C3:4 CD:22 D1:7 D7:1 D8:1 E3:35	0	402	298	0.8024	accepted-candidate	[D7]\n[C3][02] Einst Diary[D1] X [E3][A1]X Day\n Scouted [E3][00]Hackers.\n [E3]$is no factory!\n More [E3]-a cruel joke![D1] X [E3][A1]X Day\n [E3][03]impressed!\n I [E3]/an awful thing\n in [E3][00]Volcano![D1] Some [E3][82]of \n[C3][03] Eruption Machine[C3][02]!\n We [E3][02]to [E3][B9]it.\n I took it to [E3][00]Lab.[D1] X [E3][A1]X Day\n [E3][04]machine [E3][16]effective\n in controlling the\n villagers. [E3][8C][E3][B9]it.[D1] X [E3][A1]X Day\n [E3][04][E3]8soldiers\n [E3]gwork... So we`ll\n [E3][B9][E3][00][E3][9B]people.[D1] I sent [E3]Jinvitations,\n [E3][08][E3][00]idiots came!\n [E3]$is my revenge\n [E3][0C][E3]wa fool of me![D1] If [E3][00]machine worries\n you, [E3][D8][E3][00]Volcano.\n [E3]sI [E3][14]find\n an invention...[C3][00]		pending
EN-09A832	main-dialogue-5	0x09A832	0x09A84E	0x09A84E	28	D7 20 2E 2E 2E C9 28 E3 0D 69 6E 20 72 65 64 2C CD 20 E3 9C 74 6F 20 72 65 61 64 2E	0D:1 9C:1 C9:1 CD:1 D7:1 E3:2	0	21	11	0.75	accepted-candidate	[D7] ...[C9]([E3][0D]in red,\n [E3][9C]to read.		pending
