# C0-terminated main-dialogue review catalog; generated from the verified Japanese ROM.
# id	file offset	length	raw bytes	Japanese	Korean translation	status
C0-08E6B0	0x08E6B0	0054	D7 E0 0E C2 00 80 BF CD 60 3D 44 49 20 3F 3C 0D 42 0A 45 3C 59 46 4A CD 41 6E 4E 20 80 10 4D 42 0A 45 63 4E CD 3F 5D 6E 4D 3C 59 46 4A 66 D1 42 66 46 3C 80 52 54 CD 06 3C 00 20 46 4D 42 64 59 47 CD 0E 3D 09 20 06 3C 50 81 41 3C 4D 42 0A 45 3C 59 48 1F	[DFT][E2:0EC2]が樣\nようこそ おいでくださいました\nきっと 来てくださると\nおもっていましたわ[FIN]くわしい話は\nじいが してくれます\nどうぞ じいに聞いてくださいませ˳		pending
C0-08E705	0x08E705	0034	D7 E0 0E 80 D9 81 15 50 20 C2 00 80 BF 54 CD 56 46 01 4F 81 04 0D 20 3C 61 6E 46 6F 63 53 0D 47 52 CD 4F 08 20 3B 68 4F 5D 53 67 3F 80 2D 4B 0D 46 4A 53 0F	[DFT][E2:0E80][DF5]当に [NAM:00]樣は\nふしぎな方で いらっしゃるのですね\nなぜ あんなものをお持ちでしたの?		pending
C0-08E73A	0x08E73A	0028	D7 E0 0E 06 3C 20 C9 1E 66 4A 46 5D CD 80 39 80 3A 80 A0 67 20 80 54 4D 59 3C 62 59 47 CD 47 02 50 20 5D 0E 62 59 47 1F	[DFT][E2:0E06]い [PAU:1E]わたしも\n研究室を 見てまいります\nすぐに もどります˳		pending
C0-08E763	0x08E763	001B	D7 E0 15 81 74 80 BF 7D 3B 59 62 3F 06 6F 59 67 CD 3C 4A 46 4F 45 3C 59 47 4F 7D	[DFT][E2:1581]1樣!あまりおじゃまを\nいたしなさいますな!		pending
C0-08E814	0x08E814	0060	D7 E0 15 60 3D 44 49 20 3F 3C 0D 42 0A 45 3C 59 46 4A CD 45 6E 49 42 0D 47 00 20 4E 4F 62 53 81 26 00 CD D4 46 71 44 61 80 6B D5 53 20 80 39 80 3A 80 3B 80 82 0D 47 D1 81 20 50 20 D4 4D 6A 3B 4E 65 68 D5 67 CD 3F 3B 07 43 42 0A 45 3C CD 4F 50 4E 09 20 60 65 46 42 3F 52 00 3C 46 59 47 1F	[DFT][E2:1560]うこそ おいでくださいました\nさっそくですが となりの者が\n[KATAKANA]ショコラ星[HIRAGANA]の 研究所長です[FIN]彼に [KATAKANA]ティアトロン[HIRAGANA]を\nおあずけください\nなにとぞ よろしくおねがいします˳		pending
C0-08E875	0x08E875	0045	D7 E0 15 81 20 61 54 20 E0 00 67 55 4E 4C 50 46 CD 40 4C 4D 53 80 32 67 CD 5A 4B 15 41 80 45 46 4D 42 64 63 0D 46 71 3D D1 C2 00 80 BF 5D CD 49 53 80 BF 67 20 04 61 68 50 4F 6E 4D 54 CD 3C 40 00 0D 47 40 0F	[DFT][E2:1581] らは [E2:0067]ひとつにし\nかつての力を\nみちびき出してくれるでしょう[FIN][NAM:00]樣も\nその樣を ごらんになっては\nいかがですか?		pending
C0-08E8BB	0x08E8BB	00F9	D7 E0 15 3B 7E 3C 5E 7E 3F 54 07 40 46 3C 80 3B 67 7E 7E 7E CD C9 1E 81 0A 67 4E 63 4E 20 80 F9 6E 4D 3C 63 53 00 CD 4C 61 42 4F 62 59 46 4D 7E 7E 7E D1 80 39 80 3A 80 3B 54 20 04 61 68 50 4F 62 59 46 4A 40 4F 0F CD 44 64 0D 20 D4 4D 6A 3B 4E 65 68 D5 40 61 CD 60 41 81 0E 61 48 00 20 81 60 61 64 64 14 7E 7E 7E D1 80 39 80 3A 80 98 53 20 D4 00 4E 73 D5 0D 47 40 0F CD C9 1E 3B 64 54 20 59 06 5C 4F 60 3C 80 71 81 0A 0D 47 60 CD D4 4D 6A 61 5A 47 80 BF D5 5D 20 3B 64 53 44 4E 67 CD 4A 3C 57 68 20 80 89 50 80 31 6E 4D 3F 62 59 46 4D 4F D1 4A 46 40 50 81 2E 20 D4 4D 6A 3B 4E 65 68 D5 67 CD 3D 14 3F 3D 4E 46 4D 3C 4A 81 26 00 CD 81 14 06 80 00 0A 6E 4A 4E 54 41 3C 4D 3F 62 59 47 00 CD C9 1E 81 E5 4F 63 20 02 3D 08 68 0D 04 05 3C 59 46 71 3D 1F	[DFT][E2:153B]·いや·おはずかしい所を···\n[PAU:1E]年をとると 立っているのが\nつらくなりまして···[FIN]研究所は ごらんになりましたかな?\nこれで [KATAKANA]ティアトロン[HIRAGANA]から\nよき知らせが 得られれば···[FIN]研究員の [KATAKANA]ガトー[HIRAGANA]ですか?\n[PAU:1E]あれは まじめなよい青年ですよ\n[KATAKANA]ティラミス樣[HIRAGANA]も あれのことを\nたいへん 気に入っておりましてな[FIN]たしかに昔 [KATAKANA]ティアトロン[HIRAGANA]を\nうばおうとしていた者が\n同じ名だったとはきいておりますが\n[PAU:1E]単なる ぐうぜんでございましょう˳		pending
C0-08E9B5	0x08E9B5	0026	D7 E0 15 44 64 0D 20 81 79 81 7A 53 80 7C 00 CD 80 54 3E 4D 59 3C 62 59 46 4A CD 3B 62 00 4E 3D 04 05 3C 59 47 1F	[DFT][E2:1544]れで 希望の光が\n見えてまいりました\nありがとうございます˳		pending
C0-08EB2F	0x08EB2F	01CB	D7 C2 00 80 BF 20 C9 1E 81 30 82 4C 0D 47 00 CD E0 00 67 3F 3B 07 40 62 46 4D CD 60 65 46 3C 0D 47 40 0F D1 44 53 E0 00 54 CD 80 87 53 81 F2 64 67 3D 4C 46 0A 47 44 4E 53 0D 41 63 CD 80 27 80 14 80 8C 0A 4E 20 81 41 3C 4D 3C 59 47 D1 44 53 E0 00 40 61 20 3B 53 80 0A 80 6E 53 CD 82 28 81 B5 67 20 3D 4C 46 0A 46 CD 3B 64 50 20 80 FB 44 3D 0D 41 63 5D 53 67 CD 80 27 80 14 47 63 44 4E 00 0D 41 63 54 07 0D 47 D1 CD 20 C2 00 54 CD C3 02 20 80 75 74 C3 00 67 20 66 4A 46 4A D1 CD 20 C2 00 54 CD C3 02 20 80 75 75 C3 00 67 20 66 4A 46 4A D1 CD 20 C2 00 54 CD C3 02 20 80 75 76 C3 00 67 20 66 4A 46 4A D1 7E 7E 7E 3F 5E 0F CD C9 1E 40 66 6E 4A 5D 53 67 20 3F 5D 4B 0D 47 52 CD 49 53 C3 02 D4 47 42 61 6E 1B D5 21 C3 00 0D 47 60 CD E0 1A 53 20 D4 47 42 61 6E 1B D5 0D 47 52 D1 80 CE 54 20 D4 65 18 6E 4E D5 53 80 39 80 3A 5D 46 4D 59 46 4D 52 CD 82 4F 81 8B 50 20 80 54 48 4D 3C 4A 0A 43 59 48 68 40 0F CD 20 4B 71 6E 4E 0A 43 0A 60 CD 20 7E 7E 7E 7E 7E 7E 5E 0A CC D0 80 D9 81 15 0D 47 40 0F C9 1E 3B 62 00 4E 3D 04 05 3C 59 47 CD 3C 65 68 4F 5D 53 67 20 80 C9 17 63 44 4E 00 CD 80 27 80 14 53 20 D4 55 68 4E D5 50 4F 62 59 47 40 61 52 D1 20 C2 00 54 CD C3 02 20 D4 47 42 61 6E 1B D5 21 C3 00 67 20 3F 80 5C 46 46 4A D1 0D 54 20 81 3A 46 53 81 2B 3F 81 75 62 46 59 47 CD 80 CE 54 20 80 39 80 3A 80 3B 53 81 04 50 3C 59 47 53 0D CD 08 55 20 80 54 81 9A 50 3C 61 46 4D 42 0A 45 3C 1F	[DFT][NAM:00]樣 [PAU:1E]早速ですが\n[E2:0067]おあずかりして\nよろしいですか?[FIN]この[E2:0054]\n時の流れをうつしだすことのできる\n発明品だと 聞いています[FIN]この[E2:0040]ら あの要塞の\n弱点を うつしだし\nあれに 対こうできるものを\n発明することができるはずです[FIN]\n [NAM:00]は\n[PAL:02] 石1[PAL:00]を わたした[FIN]\n [NAM:00]は\n[PAL:02] 石2[PAL:00]を わたした[FIN]\n [NAM:00]は\n[PAL:02] 石3[PAL:00]を わたした[FIN]···おや?\n[PAU:1E]かわったものを おもちですね\nその[PAL:02][KATAKANA]スクラップ[HIRAGANA]A[PAL:00]ですよ\n[E2:1A53] [KATAKANA]スクラップ[HIRAGANA]ですね[FIN]私は [KATAKANA]ロボット[HIRAGANA]の研究もしてましてね\n参考に 見せていただけませんか?\n ちょっとだけだよ\n ······やだ[TER][CLR]本当ですか?[PAU:1E]ありがとうございます\nいろんなものを 調べることが\n発明の [KATAKANA]ヒント[HIRAGANA]になりますからね[FIN] [NAM:00]は\n[PAL:02] [KATAKANA]スクラップ[HIRAGANA]A[PAL:00]を お貸しした[FIN]では 少しの間お借りします\n私は 研究所の方にいますので\nぜひ 見学にいらしてください˳		pending
C0-08ECFB	0x08ECFB	00D8	D0 49 3D 3C 66 64 63 4E 20 59 47 59 47 CD 80 54 4A 42 4F 63 4F 3B 20 3F 52 00 3C 46 59 47 60 7D CD 20 4B 71 6E 4E 0A 43 0A 60 CD 20 7E 7E 7E 7E 7E 7E 5E 0A CC D9 E0 19 4A 7E 80 43 80 50 0D 47 7D CD D4 4D 6A 3B 4E 65 68 D5 4E C9 1E 20 D4 4D 6A 61 5A 47 80 BF D5 4E CD C9 1E D4 00 4E 73 D5 00 20 C9 1E 41 7E 80 35 3E 59 46 4A 7D DE D9 E0 15 4F 7E 4F 68 4E 7D 0F CD 0E 3D 3C 3D 44 4E 0A 0F 80 13 80 14 46 4D 5A 65 1F D1 E0 19 49 7E 49 64 00 7E 7E 7E CD 80 CE 00 20 81 3A 46 82 5A 67 54 07 46 4A 81 2B 50 CD 80 39 80 3A 80 3B 53 81 36 50 20 80 45 4A 61 46 3C 53 0D 47 1F D1 E0 15 4F 68 4E 3C 3D 44 4E 0A 7D CD 45 00 48 7D 3C 49 3C 0D 45 00 47 53 0A 7D	[CLR]そういわれると ますます\n見たくなるなあ おねがいしますよ!\n ちょっとだけだよ\n ······やだ[TER][DF5][E2:194A]·大変です!\n[KATAKANA]ティアトロン[HIRAGANA]と[PAU:1E] [KATAKANA]ティラミス樣[HIRAGANA]と\n[PAU:1E][KATAKANA]ガトー[HIRAGANA]が [PAU:1E]き·消えました![TPL:D9][E2:154F]·なんと!?\nどういうことだ?説明してみろ˳[FIN][E2:1949]·それが···\n私が 少し席をはずした間に\n研究所の外に 出たらしいのです˳[FIN][E2:154F]んということだ!\nさがせ!いそいでさがすのだ!		pending
C0-08EE55	0x08EE55	00E4	D7 E0 19 44 53 20 80 20 80 21 50 54 20 80 69 80 6A 80 0A 80 6E 53 CD 80 E6 82 7C 80 79 4E 5D 81 10 3E 63 C3 02 D4 3E 68 06 68 63 73 5B D5 C3 00 00 CD 3D 4C 45 64 4D 3C 59 46 4A D1 81 AA 80 F3 54 20 44 64 67 80 85 50 CD D4 3E 68 06 68 63 73 5B D5 67 20 54 40 3C 47 63 CD 80 CD 80 C4 80 E1 81 D4 67 20 80 9F 80 27 46 54 06 5C 59 46 4A D1 81 B3 80 2B 47 64 14 20 80 69 80 6A 80 0A 80 6E 67 CD 80 6F 5C 63 44 4E 00 20 0D 41 63 54 07 0D 47 CD 44 64 5D 20 C2 00 80 BF 53 3F 40 03 CD 80 E6 40 61 20 3F 81 28 5D 3D 46 3B 03 59 47 D1 45 4D 20 80 CE 54 80 39 80 3A 80 A0 50 5D 0E 62 CD 80 CD 80 C4 80 E1 81 D4 53 20 80 9F 80 27 67 81 63 5C 59 47 CD 49 64 0D 54 20 59 4A 53 4B 58 0E 7E 7E 7E 1F	[DFT][E2:1944]の 画面には 宇宙要塞の\n心臓部とも言える[PAL:02][KATAKANA]エンジンルーム[HIRAGANA][PAL:00]が\nうつされていました[FIN]我々は これを元に\n[KATAKANA]エンジンルーム[HIRAGANA]を はかいする\n秘密兵器を 開発しはじめました[FIN]完成すれば 宇宙要塞を\n止めることが できるはずです\nこれも [NAM:00]樣のおかげ\n心から お礼もうしあげます[FIN]さて 私は研究室にもどり\n秘密兵器の 開発を進めます\nそれでは またのちほど···˳		pending
C0-08EF83	0x08EF83	0044	D7 3D 66 45 54 20 81 41 3C 4A 60 CD 81 46 20 82 24 80 9F 53 80 6B 40 61 80 10 4A 68 0A 6E 4D 0F CD 82 24 80 9F 53 80 6B 0D 54 20 82 7D 67 45 46 4A CD 3F 45 5B 61 3C 00 80 63 3C 4D 63 6E 4D 20 58 68 4E 0F	[DFT]うわさは 聞いたよ\n君 未開の星から来たんだって?\n未開の星では 刀をさした\nおさむらいが步いてるって ほんと?		pending
C0-08EFC8	0x08EFC8	004F	D7 D4 46 71 44 61 80 6B D5 54 20 80 62 82 46 4E 82 7E 00 CD 80 C9 81 45 46 4A 20 81 88 46 3C 82 40 82 7F 67 80 2D 6E 4D 4A 53 CD 49 64 00 20 44 68 4F 44 4E 50 4F 6E 4D 7E 7E 7E CD C9 1E 3C 6E 4A 3C 20 3C 4C 59 0D 81 CA 42 53 40 46 61 1F	[DFT][KATAKANA]ショコラ星[HIRAGANA]は 機械と縁が\n調和した 美しい都市を持ってたの\nそれが こんなことになって···\n[PAU:1E]いったい いつまで続くのかしら˳		pending
C0-08F018	0x08F018	0030	D7 66 4A 42 46 20 3C 4F 40 5D 53 4E 54 CD 80 52 46 4A 42 4F 3C 53 CD 0A 6E 4D 20 3C 4F 40 5D 53 00 3D 4C 6E 4A 61 CD 81 37 63 06 6F 4F 3C 53 1F	[DFT]わたくし いなかものとは\n話したくないの\nだって いなかものがうつったら\n困るじゃないの˳		pending
C0-08F049	0x08F049	004B	D7 5A 68 4F 54 20 81 44 81 F1 4E 46 4D 63 43 0E CD 3B 4A 46 54 20 44 66 42 4D 81 09 81 04 4F 3C 53 7E 7E 7E CD C9 1E 59 4A 3B 53 20 80 43 41 4F 80 0A 80 6E 00 48 5C 4D 41 4A 61 CD 0E 3D 4F 6E 4B 6F 3D 53 40 46 61 7E 7E 7E 1F	[DFT]みんなは 平然としてるけど\nあたしは こわくて仕方ないの···\n[PAU:1E]またあの 大きな要塞がせめてきたら\nどうなっちゃうのかしら···˳		pending
C0-08F095	0x08F095	004C	D7 44 44 57 80 10 4D 20 60 40 6E 4A 44 4E 4E 81 10 3E 14 CD D4 4D 6A 61 5A 47 80 BF D5 67 20 80 F1 42 0D 80 54 63 44 4E 00 CD 0D 41 63 60 3D 50 4F 6E 4A 44 4E 0A 60 CD 80 22 80 8C 0D 40 66 3C 42 4D 7E 7E 7E 81 1D 81 6F 0A 52 7D	[DFT]ここへ来て よかったことと言えば\n[KATAKANA]ティラミス樣[HIRAGANA]を 近くで見ることが\nできるようになったことだよ\n上品でかわいくて···最高だね!		pending
C0-08F0E2	0x08F0E2	0047	D7 D4 54 6E 40 73 D5 0A 40 4F 68 0A 40 81 0E 61 4F 3C 00 CD D4 46 71 44 61 80 6B D5 53 81 99 81 9A 81 26 4A 4B 00 CD 4F 68 4E 40 46 4D 42 64 63 45 CD 81 20 61 54 20 80 69 80 6A 80 ED 5F 3D 46 70 3D 0A 40 61 4F 7D	[DFT][KATAKANA]ハッカー[HIRAGANA]だかなんだか知らないが\n[KATAKANA]ショコラ星[HIRAGANA]の科学者たちが\nなんとかしてくれるさ\n彼らは 宇宙一ゆうしゅうだからな!		pending
C0-08F167	0x08F167	0014	D0 20 00 02 68 00 00 E0 01 02 D0 30 00 64 30 02 6A 01 01 30	[CLR] がぐんがが[E2:0102][CLR]PがれPぐぃぎぎP		pending
C0-08F1E4	0x08F1E4	003A	D7 44 53 80 69 80 6A 80 C2 54 20 D4 46 71 44 61 80 6B D5 53 CD 81 99 81 9A 81 26 4A 4B 20 04 06 59 68 53 80 C2 0A 40 61 52 CD 40 68 4A 68 50 20 5E 61 64 4A 62 46 4F 3C 45 1F	[DFT]この宇宙船は [KATAKANA]ショコラ星[HIRAGANA]の\n科学者たち ごじまんの船だからね\nかんたんに やられたりしないさ˳		pending
C0-08F21F	0x08F21F	0037	D7 59 0A 20 D4 46 71 44 61 80 6B D5 53 81 26 0D CD 80 0A 80 6E 53 80 1C 50 CD 80 31 6E 4A 81 26 54 3C 4F 3C 68 0A 7E 7E 7E CD D4 0E 41 0E 41 D5 47 63 4F 7E 7E 7E 1F	[DFT]まだ [KATAKANA]ショコラ星[HIRAGANA]の者で\n要塞の中に\n入った者はいないんだ···\n[KATAKANA]ドキドキ[HIRAGANA]するな···˳		pending
C0-08F2AD	0x08F2AD	002A	D7 D4 42 06 D5 0D 54 07 64 4B 6F 6E 4D CD 80 1E 42 44 4E 50 4F 6E 4B 6F 6E 4A 43 0E 7E 7E 7E CD C9 1E 5E 0A 4F 3B 7E 7E 7E 1F	[DFT][KATAKANA]クジ[HIRAGANA]ではずれちゃって\n行くことになっちゃったけど···\n[PAU:1E]やだなあ···˳		pending
C0-08F2D8	0x08F2D8	002C	D7 D4 4D 6A 61 5A 47 80 BF D5 54 20 04 81 48 80 56 0A 65 3D 40 0F CD 55 0E 3C 80 8F 50 3B 6E 4D 4F 43 64 14 CD 3C 3C 68 0A 43 0E 1F	[DFT][KATAKANA]ティラミス樣[HIRAGANA]は ご無事だろうか?\nひどい目にあってなければ\nいいんだけど˳		pending
C0-08F34C	0x08F34C	0056	D8 02 1D 56 F3 02 0A 01 80 6B D7 80 D9 80 C2 54 20 59 5D 4F 42 81 6F 82 4C D4 66 73 1B D5 0D CD 80 0A 80 6E 53 80 F1 42 57 20 80 66 80 67 46 59 47 CD D4 66 73 1B 80 1C D5 54 20 D4 4E 3C 64 D5 50 80 1E 43 59 48 68 40 61 CD 80 89 67 4C 43 4D 42 0A 45 3C 52 1F	[DF4]ぐぽふ[CMD:F3]ぐだぎ星[DFT]本船は まもなく高速[KATAKANA]ワープ[HIRAGANA]で\n要塞の近くへ 移動します\n[KATAKANA]ワープ中[HIRAGANA]は [KATAKANA]トイレ[HIRAGANA]に行けませんから\n気をつけてくださいね˳		pending
C0-08F441	0x08F441	001E	D0 20 00 02 41 13 A9 20 00 85 30 02 6D 02 D0 1E 00 02 01 D7 CD 4F 68 0A 20 3C 6E 4A 3C 0F	[CLR] がぐき)[BYTE:A9] が[BYTE:85]Pぐぉぐ[CLR]ˎがぐぎ[DFT]\nなんだ いったい?		pending
C0-08F460	0x08F460	003C	D7 80 43 80 50 0D 47 7D CD D4 54 6E 40 73 D5 53 20 81 CB 81 CC 0D 47 7D D1 4F 50 6E 7D 0F CD C9 1E 82 34 80 15 0A 7D 82 34 80 15 46 65 7D CD 44 53 59 59 0D 54 20 5E 61 64 63 09 7D	[DFT]大変です!\n[KATAKANA]ハッカー[HIRAGANA]の 攻擊です![FIN]なにっ!?\n[PAU:1E]応戦だ!応戦しろ!\nこのままでは やられるぞ!		pending
C0-08F49D	0x08F49D	0029	D7 80 C2 80 82 7D CD 82 80 80 2C 00 20 81 CB 81 CC 67 3D 43 59 46 4A 7D CD 82 34 80 15 47 63 44 4E 00 0D 41 59 48 68 6E 7D	[DFT]船長!\n砲台が 攻擊をうけました!\n応戦することができませんっ!		pending
C0-08F4C7	0x08F4C7	002B	D7 80 C2 80 82 7D D4 3E 68 06 68 63 73 5B D5 00 CD 81 CB 81 CC 67 3D 43 59 46 4A 7D CD 44 53 59 59 0D 54 20 80 F8 80 34 0D 47 7D	[DFT]船長![KATAKANA]エンジンルーム[HIRAGANA]が\n攻擊をうけました!\nこのままでは 危険です!		pending
C0-09805A	0x09805A	002C	D8 3B 6E 4A 20 3B 6E 4A CD 44 64 0A 4F 20 5A 4C 01 5D 53 54 CD CD 60 46 80 39 80 3A 80 3B 80 82 53 80 79 80 A4 59 0D 81 E0 16 09 1F	[DF4]あった あった\nこれだな みつぎものは\n\nよし研究所長の部屋まで運ぶぞ˳		pending
C0-098117	0x098117	0010	D0 02 0A 90 01 64 30 02 50 50 02 03 30 04 10 80	[CLR]ぐだ[BYTE:90]ぎれPぐににぐげPご┌[BYTE:80]		pending
C0-09829B	0x09829B	0039	D7 44 61 44 61 CD 81 7D 80 36 50 20 80 2D 4B 80 18 67 80 67 3C 4B 6F 0A 5C 0A 60 CD 0E 6E 4B 50 46 4D 5D 20 44 53 80 BD 50 54 CD 80 3C 46 4D 3B 03 61 64 4F 3C 40 61 52 7D	[DFT]こらこら\n勝手に 持ち場を動いちゃだめだよ\nどっちにしても この先には\n通してあげられないからね!		pending
C0-0982D5	0x0982D5	0040	D7 3B 7E C9 1E 81 46 00 80 28 46 3C 3C 43 50 3E 53 80 46 0F CD 60 40 6E 4A 20 80 46 80 36 00 4A 62 4F 42 4D CD 81 37 6E 4D 4A 68 0A 60 CD 45 45 20 80 23 80 24 80 18 50 81 55 81 56 47 63 60 1F	[DFT]あ·[PAU:1E]君が新しいいけにえの人?\nよかった 人手がたりなくて\n困ってたんだよ\nささ 作業場に案内するよ˳		pending
C0-098316	0x098316	0036	D7 44 44 00 20 81 46 53 80 23 80 24 80 18 0A 60 CD 81 10 6E 4D 3F 42 43 0E CD 50 03 60 3D 4F 68 4D 46 4A 61 CD 80 C7 80 C8 50 58 3D 62 44 68 06 6F 3D 40 61 52 1F	[DFT]ここが 君の作業場だよ\n言っておくけど\nにげようなんてしたら\n火山にほうりこんじゃうからね˳		pending
C0-098382	0x098382	0046	D7 3F 5E 6E 20 3F D4 4B 15 D5 4B 6F 68 06 6F 4F 3C 40 3C CD 3B 68 4A 5D 20 81 4A 81 1C 45 64 4A 53 40 3C 0F CD 0D 5D 20 80 50 66 6E 4D 63 60 52 CD 80 5B 80 18 53 81 22 80 D7 D4 4C 3B 73 D5 00 3B 63 4F 68 4D 1F	[DFT]おやっ お[KATAKANA]チビ[HIRAGANA]ちゃんじゃないかい\nあんたも 招待されたのかい?\nでも 変わってるよね\n工場の体驗[KATAKANA]ツアー[HIRAGANA]があるなんて˳		pending
C0-0983C9	0x0983C9	0044	D7 0D 5D 20 44 53 80 5B 80 18 54 CD 80 ED 81 22 20 80 EA 67 80 23 6E 4D 63 68 0A 65 3D 52 3E 0F CD 49 64 50 20 49 65 49 65 3B 41 4A 40 61 CD 81 A2 53 D4 4C 3B 73 D5 50 80 1E 6E 4D 42 64 4F 3C 40 52 3E 1F	[DFT]でも この工場は\n一体 何を作ってるんだろうねえ?\nそれに そろそろあきたから\n次の[KATAKANA]ツアー[HIRAGANA]に行ってくれないかねえ˳		pending
C0-09840E	0x09840E	0012	D7 3F 5E 20 44 68 4F 80 3B 50 D4 52 07 5A D5 40 3C 0F	[DFT]おや こんな所に[KATAKANA]ネズミ[HIRAGANA]かい?		pending
C0-098440	0x098440	003A	D7 44 64 00 82 36 80 7C D4 4C 3B 73 D5 4F 5D 53 40 7D CD 81 F6 4A 4B 54 20 0A 59 45 64 4A 68 0A 7D CD 3B 3B 20 44 64 40 61 0E 3D 4F 63 68 0A CD 3F 80 BD 81 1E 6E 82 11 0A 7D	[DFT]これが観光[KATAKANA]ツアー[HIRAGANA]なものか!\n俺たちは だまされたんだ!\nああ これからどうなるんだ\nお先真っ暗だ!		pending
C0-09849A	0x09849A	002C	D7 5E 6E 19 62 20 81 85 53 80 1C 50 54 CD 3F 3C 46 3C 80 52 54 4F 3C 6E 4D 44 4E 0A 52 CD 81 5E 81 4E 50 4F 6E 4A 60 20 4E 58 58 1F	[DFT]やっぱり 世の中には\nおいしい話はないってことだね\n勉強になったよ とほほ˳		pending
C0-09858D	0x09858D	0019	D7 C3 02 CD 20 80 1C 40 61 20 D4 40 01 D5 00 40 43 61 64 4D 3C 63 1F C3 00	[DFT][PAL:02]\n 中から [KATAKANA]カギ[HIRAGANA]がかけられている˳[PAL:00]		pending
C0-0985A7	0x0985A7	0203	D7 20 81 4F 67 47 59 47 4E CD 20 80 1C 53 20 80 52 46 81 84 00 81 41 44 3E 4D 41 4A D1 C3 03 59 6E 4A 42 20 3F 49 59 4C 4F 80 04 80 20 0A 66 CD 59 45 40 20 D4 65 44 44 80 99 D5 40 61 CD 80 5B 80 18 53 80 46 80 36 67 45 61 6E 4D 42 63 4F 68 4D 1F D1 C3 02 56 68 6E 7D 80 46 80 36 00 82 0A 62 4F 3C 68 0A 7D CD 80 43 81 22 20 80 D9 80 79 40 61 53 80 FF 82 3C 5D 82 0A 62 68 7D CD D4 54 6E 40 73 D5 4E 5E 61 54 20 81 93 82 3D 4F 80 27 80 14 67 CD 4F 68 0A 4E 80 7A 6E 4D 3C 63 68 0A 7D 0F D1 C3 03 3B 61 20 81 27 50 3B 4F 4A 50 80 27 80 14 67 CD 4A 53 68 0A 82 3E 3E 54 4F 42 6E 4D 60 CD 3B 4F 4A 54 20 44 53 81 6A 81 6B 80 46 81 2B 53 80 39 80 3A 80 3B 53 CD 82 3F 80 CA 45 3E 46 4D 3C 64 14 3C 3C 53 60 D1 49 64 4E 20 81 9B 53 5D 53 54 0E 3D 4F 6E 4A 53 0F CD 4A 40 0A 40 20 80 81 53 80 81 80 82 67 3F 0E 47 53 50 CD 07 3C 16 68 80 87 81 2B 00 40 40 63 5D 53 0A 66 1F D1 C3 02 7E 7E 7E 56 68 6E 7D CD 44 6E 4B 50 54 20 44 6E 4B 53 82 40 80 03 00 3B 63 CD 80 A8 80 45 46 48 68 0D 5D 61 3F 3D 40 7D D1 C3 03 49 3D CD C9 1E 06 6F 3B 20 3F 80 36 4F 5A 82 25 80 54 46 59 46 71 3D CD 60 65 46 42 4A 53 68 0A 66 60 CD C9 1E D4 1C 6E 19 73 80 AA 80 AB D5 D1 49 64 4E 20 80 99 80 82 0A 43 54 81 C9 64 4D 80 EF 63 66 CD 3B 64 54 20 80 CE 53 80 26 81 33 53 80 04 80 20 53 CD 80 43 81 0F 4F D4 44 59 D5 0D 47 40 61 52 D1 7E 7E 7E 4E 44 65 0D 45 6E 41 40 61 CD 49 44 50 20 81 41 41 81 4F 4A 4D 4D 3C 63 CD 16 47 3C 4F 3F 81 57 45 68 00 CD 3C 63 5A 4A 3C 0A 43 0E 0F D1 C3 02 4F 50 7D 0F CD C9 3C 5B 5B 5B 6E 7E 7E 7E CD 4F 68 0A 20 3F 59 3E 54 6E 7D 7D C3 00	[DFT] 耳をすますと\n 中の 話し声が聞こえてきた[FIN][PAL:03]まったく おそまつな計画だわ\nまさか [KATAKANA]ロココ町[HIRAGANA]から\n工場の人手をさらってくるなんて˳[FIN][PAL:02]ふんっ!人手が足りないんだ!\n大体 本部からの予算も足りん!\n[KATAKANA]ハッカー[HIRAGANA]とやらは 神聖な発明を\nなんだと思っているんだ!?[FIN][PAL:03]あら 別にあなたに発明を\nたのんだ営えはなくってよ\nあなたは この改造人間の研究所の\n管理さえしていればいいのよ[FIN]それと 例のものはどうなったの?\nたかだか 村の村長をおどすのに\nずいぶん時間がかかるものだわ˳[FIN][PAL:02]···ふんっ!\nこっちには こっちの都合がある\n口出しせんでもらおうか![FIN][PAL:03]そう\n[PAU:1E]じゃあ お手なみ拝見しましょう\nよろしくたのんだわよ\n[PAU:1E][KATAKANA]ペッパー博士[HIRAGANA][FIN]それと 町長だけは連れて帰るわ\nあれは 私の今後の計画の\n大切な[KATAKANA]コマ[HIRAGANA]ですからね[FIN]···ところでさっきから\nそこに 聞き耳たてている\nぶすいなお客さんが\nいるみたいだけど?[FIN][PAL:02]なに!?\n[PAU:3C]むむむっ···\nなんだ おまえはっ!![PAL:00]		pending
C0-0987AB	0x0987AB	003E	D7 14 6E 40 5D D4 73 D5 68 6E 7D 7D CD 3F 59 3E 54 20 5B 44 3D 74 73 73 81 0A 81 2B CD C3 02 D4 4E 3C 64 D5 49 3D 06 C3 00 0A 6E 7D 7D CD 45 6E 45 4E 80 1E 43 D4 73 73 73 73 D5 6E 7D 7D	[DFT]ばっかも[KATAKANA]ー[HIRAGANA]んっ!!\nおまえは むこう100年間\n[PAL:02][KATAKANA]トイレ[HIRAGANA]そうじ[PAL:00]だっ!!\nさっさと行け[KATAKANA]ーーーー[HIRAGANA]っ!!		pending
